0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,1,2,3,4,5,9,4,11,19,16,21,30,48,58,55,66,92,94,122,144,173,199,220,293,296,409,424,533,512,641,697,776,866,975,1085,1258,1272,1551,1573,1870,1807,2159,2301,2560,2687,2894,2983,3416,3429,3805,3953,4317,4357,4760,4816,5186,5349,6011,6057,6528,6702,6907,7226,7722,7870,8554,8432,8520,9183,9439,9595,10190,10287,11079,10863,11665,11852,12147,12463,12641,13322,13411,13711,14393,14241,14903,14960,15252,15796,16287,16133,16964,16935,17199,17327,17651,17960,17827,14990,20655,18109,18232,17933,18588,18077,18258,17579,18166,17352,17483,16867,16635,15822,15510,14014,15706,13622,13187,12185,12070,10943,10380,9559,9086,8239,7555,6562,6769,5684,5037,4597,4090,3606,2849,2408,2797,2317,1632,1720,1261,1273,850,733,801,711,409,299,539,304,212,185,198,136,95,79,58,54,32,27,12,10,5,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,1,2,3,4,5,9,4,11,19,16,21,30,48,58,55,66,92,94,122,144,173,199,220,293,296,409,424,533,512,641,697,776,866,975,1085,1258,1272,1551,1573,1870,1807,2159,2301,2560,2687,2894,2983,3416,3429,3805,3953,4317,4357,4760,4816,5186,5349,6011,6057,6528,6702,6907,7226,7722,7870,8554,8432,8520,9183,9439,9595,10190,10287,11079,10863,11665,11852,12147,12463,12641,13322,13411,13711,14393,14241,14903,14960,15252,15796,16287,16133,16964,16935,17199,17327,17651,17960,17827,14990,20655,18109,18232,17933,18588,18077,18258,17579,18166,17352,17483,16867,16635,15822,15510,14014,15706,13622,13187,12185,12070,10943,10380,9559,9086,8239,7555,6562,6769,5684,5037,4597,4090,3606,2849,2408,2797,2317,1632,1720,1261,1273,850,733,801,711,409,299,539,304,212,185,198,136,95,79,58,54,32,27,12,10,5,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
